2018-01-15 10:48:08.743 INFO  Starting Forge Server.
2018-01-15 10:48:40.595 INFO  Credential Maintenance Service Service Started.
2018-01-15 10:48:40.613 INFO  Database Space Monitor Service Starting...
2018-01-15 10:48:40.620 INFO  foglight.database.major_version = 9
2018-01-15 10:48:40.620 INFO  foglight.database.minor_version = 4
2018-01-15 10:48:40.620 INFO  foglight.database.product_version = 9.4.15
2018-01-15 10:48:40.620 INFO  foglight.database.product_name = PostgreSQL
2018-01-15 10:48:40.691 INFO  Database Space Monitor Service Started.
2018-01-15 10:48:40.698 INFO  Data Management Service Starting...
2018-01-15 10:48:40.788 INFO  Data Management Service Started.
2018-01-15 10:48:40.797 INFO  Data Cache Eviction Monitor Service Starting...
2018-01-15 10:48:40.799 INFO  Data Cache Eviction Monitor Service Started.
2018-01-15 10:48:40.805 INFO  Embedded Database Log File Keeper Service Starting...
2018-01-15 10:48:40.805 INFO  Embedded Database Log File Keeper Service Started.
2018-01-15 10:48:40.826 INFO  UI Load Feedback Monitor Service Starting...
2018-01-15 10:48:40.827 INFO  UI Load Feedback Monitor Service Started.
2018-01-15 10:48:40.834 INFO  Cartridge Cost Monitor Monitor Service Starting...
2018-01-15 10:48:40.835 INFO  Cartridge Cost Monitor Monitor Service Started.
2018-01-15 10:48:40.839 INFO  Performance Diagnostic Service Starting...
2018-01-15 10:48:40.840 INFO  Performance Diagnostic Service Started.
2018-01-15 10:48:40.846 INFO  Log Monitor Service Starting...
2018-01-15 10:48:40.846 INFO  Log Monitor Service Started.
2018-01-15 10:48:40.852 INFO  Agent Framework Monitor Service Starting...
2018-01-15 10:48:40.853 INFO  Agent Framework Monitor Service Started.
2018-01-15 10:48:40.860 INFO  High Freq Internal JVM Monitor Service Starting...
2018-01-15 10:48:40.861 INFO  High Freq Internal JVM Monitor Service Started.
2018-01-15 10:48:40.862 INFO  Low Freq Internal JVM Monitor Service Starting...
2018-01-15 10:48:40.863 INFO  Low Freq Internal JVM Monitor Service Started.
2018-01-15 10:48:40.885 INFO  Alarm Property Derivation Service Starting...
2018-01-15 10:48:40.888 INFO  Alarm Property Derivation Service Started.
2018-01-15 10:48:40.889 INFO  Aggregate Alarm Notification Monitor Service Starting...
2018-01-15 10:48:40.891 INFO  Aggregate Alarm Notification Monitor Service Started.
2018-01-15 10:48:40.891 INFO  Email Alarm Nofitier Service Starting...
2018-01-15 10:48:40.892 INFO  Email Alarm Nofitier Service Started.
2018-01-15 10:48:40.896 INFO  Change Counts Topology Monitor Service Starting...
2018-01-15 10:48:40.898 INFO  Change Counts Topology Monitor Service Started.
2018-01-15 10:48:40.904 INFO  High Freq MBean Monitor Service Starting...
2018-01-15 10:48:40.907 INFO  High Freq MBean Monitor Service Started.
2018-01-15 10:48:40.908 INFO  Low Freq MBean Monitor Service Starting...
2018-01-15 10:48:40.908 INFO  Low Freq MBean Monitor Service Started.
2018-01-15 10:48:40.909 INFO  Federation MBean Monitor Service Starting...
2018-01-15 10:48:40.910 INFO  Federation MBean Monitor Service Started.
2018-01-15 10:48:40.918 INFO  Database Monitor Service Starting...
2018-01-15 10:48:40.919 INFO  Database Monitor Service Started.
2018-01-15 10:48:40.926 INFO  Database Latency Monitor Service Starting...
2018-01-15 10:48:40.926 INFO  Database Latency Monitor Service Started.
2018-01-15 10:48:40.932 INFO  Oracle Database Monitor Service Starting...
2018-01-15 10:48:40.933 INFO  Oracle Database Monitor Service Started.
2018-01-15 10:48:40.939 INFO  Postgre SQL Monitor Service Starting...
2018-01-15 10:48:40.939 INFO  Postgre SQL Monitor Service Started.
2018-01-15 10:48:40.945 INFO  Data Submission Monitor Service Starting...
2018-01-15 10:48:40.946 INFO  Data Submission Monitor Service Started.
2018-01-15 10:48:40.975 INFO  Env Complexity Estimator Service Starting...
2018-01-15 10:48:40.976 INFO  Env Complexity Estimator Service Started.
2018-01-15 10:48:40.985 INFO  Report UI Query Handler Service Starting...
2018-01-15 10:48:40.986 INFO  Report UI Query Handler Service Started.
2018-01-15 10:48:40.992 INFO  FSM Alarm Filter Service Starting...
2018-01-15 10:48:40.992 INFO  FSM Alarm Filter Service Started.
2018-01-15 10:48:41.004 INFO  Adapter Config Service Provider Service Starting...
2018-01-15 10:48:41.005 INFO  Adapter Config Service Provider Service Started.
2018-01-15 10:48:41.009 INFO  Agent Config Manager Service Starting...
2018-01-15 10:48:41.010 INFO  Agent Config Manager Service Started.
2018-01-15 10:48:41.015 INFO  Agent Config Provider Service Starting...
2018-01-15 10:48:41.015 INFO  Agent Config Provider Service Started.
2018-01-15 10:48:41.021 INFO  Agent Config Diagnostic Service Service Starting...
2018-01-15 10:48:41.021 INFO  Agent Config Diagnostic Service Service Started.
2018-01-15 10:48:41.027 INFO  Adapter Config Provider Service Starting...
2018-01-15 10:48:41.027 INFO  Adapter Config Provider Service Started.
2018-01-15 10:48:41.074 INFO  Script Monitor Service Starting...
2018-01-15 10:48:41.075 INFO  Script Monitor Service Started.
2018-01-15 10:48:41.080 INFO  Email Sender Monitor Service Starting...
2018-01-15 10:48:41.080 INFO  Email Sender Monitor Service Started.
2018-01-15 10:48:41.087 INFO  WCF Query Monitor Service Starting...
2018-01-15 10:48:41.087 INFO  WCF Query Monitor Service Started.
2018-01-15 10:48:41.093 INFO  Batch Query Monitor Service Starting...
2018-01-15 10:48:41.094 INFO  Batch Query Monitor Service Started.
2018-01-15 10:48:41.100 INFO  Sample Batch Query Execution Time Monitor Service Starting...
2018-01-15 10:48:41.101 INFO  Sample Batch Query Execution Time Monitor Service Started.
2018-01-15 10:48:41.107 INFO  Installer Repository Service Starting...
2018-01-15 10:48:41.108 INFO  Installer Repository Service Started.
2018-01-15 10:48:41.115 INFO  Tree Data Transform Recording Service Starting...
2018-01-15 10:48:41.115 INFO  Tree Data Transform Recording Service Started.
2018-01-15 10:48:41.122 INFO  Cdt Recording Service Starting...
2018-01-15 10:48:41.123 INFO  Cdt Recording Service Started.
2018-01-15 10:48:41.128 INFO  Topology Size Constraint Service Starting...
2018-01-15 10:48:41.129 INFO  Topology Size Constraint Service Started.
2018-01-15 10:48:41.134 INFO  Topology Volatility Constraint Service Starting...
2018-01-15 10:48:41.140 INFO  Topology Volatility Constraint Service Started.
2018-01-15 10:48:41.146 INFO  Topology Grouping Service Starting...
2018-01-15 10:48:41.147 INFO  Topology Grouping Service Started.
2018-01-15 10:48:41.158 INFO  Foglight4Migration Service Starting...
2018-01-15 10:48:41.181 INFO  Foglight4Migration Service Started.
2018-01-15 10:48:41.189 INFO  (action=migrate_agent) Service Starting...
2018-01-15 10:48:41.190 INFO  (action=migrate_agent) Service Started.
2018-01-15 10:48:41.195 INFO  (action=migrate_dcm) Service Starting...
2018-01-15 10:48:41.196 INFO  (action=migrate_dcm) Service Started.
2018-01-15 10:48:41.201 INFO  (action=migrate_data) Service Starting...
2018-01-15 10:48:41.201 INFO  (action=migrate_data) Service Started.
2018-01-15 10:48:41.209 INFO  (handler=Jar) Service Starting...
2018-01-15 10:48:41.209 INFO  (handler=Jar) Service Started.
2018-01-15 10:48:41.216 INFO  (handler=SpringJar) Service Starting...
2018-01-15 10:48:41.216 INFO  (handler=SpringJar) Service Started.
2018-01-15 10:48:41.222 INFO  (handler=OnlineHelp) Service Starting...
2018-01-15 10:48:41.223 INFO  (handler=OnlineHelp) Service Started.
2018-01-15 10:48:41.229 INFO  (handler=TestError) Service Starting...
2018-01-15 10:48:41.229 INFO  (handler=TestError) Service Started.
2018-01-15 10:48:41.236 INFO  (handler=WCF) Service Starting...
2018-01-15 10:48:41.237 INFO  (handler=WCF) Service Started.
2018-01-15 10:48:41.244 INFO  (handler=WCFLocalization) Service Starting...
2018-01-15 10:48:41.245 INFO  (handler=WCFLocalization) Service Started.
2018-01-15 10:48:41.252 INFO  (handler=TopologyTypes) Service Starting...
2018-01-15 10:48:41.252 INFO  (handler=TopologyTypes) Service Started.
2018-01-15 10:48:41.259 INFO  (handler=Installer) Service Starting...
2018-01-15 10:48:41.259 INFO  (handler=Installer) Service Started.
2018-01-15 10:48:41.265 INFO  (handler=CdtRecording) Service Starting...
2018-01-15 10:48:41.266 INFO  (handler=CdtRecording) Service Started.
2018-01-15 10:48:41.274 INFO  (handler=AdapterExtension) Service Starting...
2018-01-15 10:48:41.275 INFO  (handler=AdapterExtension) Service Started.
2018-01-15 10:48:41.281 INFO  (handler=PersistentCartridgeLifecycle) Service Starting...
2018-01-15 10:48:41.282 INFO  (handler=PersistentCartridgeLifecycle) Service Started.
2018-01-15 10:48:41.291 INFO  (handler=Localization) Service Starting...
2018-01-15 10:48:41.292 INFO  (handler=Localization) Service Started.
2018-01-15 10:48:41.302 INFO  (handler=Branding) Service Starting...
2018-01-15 10:48:41.302 INFO  (handler=Branding) Service Started.
2018-01-15 10:48:41.309 INFO  (handler=War) Service Starting...
2018-01-15 10:48:41.309 INFO  (handler=War) Service Started.
2018-01-15 10:48:41.316 INFO  (handler=F4MigrationBaseline) Service Starting...
2018-01-15 10:48:41.317 INFO  (handler=F4MigrationBaseline) Service Started.
2018-01-15 10:48:41.323 INFO  (handler=WcfJar) Service Starting...
2018-01-15 10:48:41.324 INFO  (handler=WcfJar) Service Started.
2018-01-15 10:48:41.336 INFO  Taskmanager Service Starting...
2018-01-15 10:48:41.337 INFO  Taskmanager Service Started.
2018-01-15 10:48:41.356 INFO  Asynchronous Dynamic Model CDT Service Starting...
2018-01-15 10:48:41.358 INFO  Asynchronous Dynamic Model CDT Service Started.
2018-01-15 10:48:41.359 INFO  Synchronous Dynamic Model CDT Service Starting...
2018-01-15 10:48:41.361 INFO  Synchronous Dynamic Model CDT Service Started.
2018-01-15 10:48:41.368 INFO  Groovy Data Source Manager Service Starting...
2018-01-15 10:48:41.368 INFO  Groovy Data Source Manager Service Started.
2018-01-15 10:48:41.373 INFO  Thread Context Service Starting...
2018-01-15 10:48:41.375 INFO  Thread Context Service Started.
2018-01-15 10:48:41.623 INFO  Permission Manager Service Starting...
2018-01-15 10:48:41.624 INFO  Permission Manager Service Started.
2018-01-15 10:48:41.640 INFO  Core Authorization Service Starting...
2018-01-15 10:48:41.641 INFO  Core Authorization Service Started.
2018-01-15 10:48:41.652 INFO  Jaas Integration Service Service Starting...
2018-01-15 10:48:41.655 INFO  Jaas Integration Service Service Started.
2018-01-15 10:48:41.666 INFO  Krb5Authentication Service Starting...
2018-01-15 10:48:41.680 INFO  Krb5Authentication Service Started.
2018-01-15 10:48:41.690 INFO  Nitro SSO Ldap Login Service Starting...
2018-01-15 10:48:41.691 INFO  Nitro SSO Ldap Login Service Started.
2018-01-15 10:48:41.699 INFO  Auth Token Management Service Service Starting...
2018-01-15 10:48:41.924 INFO  Auth Token Management Service Service Started.
2018-01-15 10:48:41.955 INFO  Notification Bridge Service Starting...
2018-01-15 10:48:41.958 INFO  Notification Bridge Service Started.
2018-01-15 10:48:41.965 INFO  MBean Annotator Service Starting...
2018-01-15 10:48:41.965 INFO  MBean Annotator Service Started.
2018-01-15 10:48:41.970 INFO  FSM Service Service Starting...
2018-01-15 10:48:41.971 INFO  FSM Service Service Started.
2018-01-15 10:48:43.023 INFO  Persistence Policy Enforcement Service Starting...
2018-01-15 10:48:43.024 INFO  Persistence Policy Enforcement Service Started.
2018-01-15 10:48:43.076 INFO  (handler=MonitoringPolicy) Service Starting...
2018-01-15 10:48:43.077 INFO  (handler=MonitoringPolicy) Service Started.
2018-01-15 10:48:43.083 INFO  (handler=CommandLine) Service Starting...
2018-01-15 10:48:43.084 INFO  (handler=CommandLine) Service Started.
2018-01-15 10:48:43.088 INFO  Cartridge Startup Service Starting...
2018-01-15 10:48:52.870 INFO  Cartridge Core-ServiceModel-Extensions-UI-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:53.610 INFO  Cartridge Core-Services-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:53.611 INFO  Cartridge: Core-Services-5.9.3 - 5.9.3-201801081003-fe9b132b has been disabled because a different build of the same cartridge: Core-Services-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:53.611 INFO  Cartridge: Core-Services-5_9_3 has been uninstalled.
2018-01-15 10:48:53.681 INFO  Cartridge: Core-Services-5.9.3 - 5.9.3-201801081003-fe9b132b has been uninstalled because a different build of the same cartridge: Core-Services-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:53.681 INFO  Cartridge: Core-Services-5.9.3 has been installed.
2018-01-15 10:48:53.904 INFO  Cartridge FoglightBranding-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:53.905 INFO  Cartridge: FoglightBranding-5.9.3 - 5.9.3-201801080001-266 has been disabled because a different build of the same cartridge: FoglightBranding-5.9.3 - 5.9.3-201801130001-276 is being installed.
2018-01-15 10:48:53.905 INFO  Cartridge: FoglightBranding-5_9_3 has been uninstalled.
2018-01-15 10:48:53.932 INFO  Cartridge: FoglightBranding-5.9.3 - 5.9.3-201801080001-266 has been uninstalled because a different build of the same cartridge: FoglightBranding-5.9.3 - 5.9.3-201801130001-276 is being installed.
2018-01-15 10:48:53.932 INFO  Cartridge: FoglightBranding-5.9.3 has been installed.
2018-01-15 10:48:54.902 INFO  Cartridge Diagnostic-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:54.903 INFO  Cartridge: Diagnostic-5.9.3 - 5.9.3-201801080001-266 has been disabled because a different build of the same cartridge: Diagnostic-5.9.3 - 5.9.3-201801130001-276 is being installed.
2018-01-15 10:48:54.903 INFO  Cartridge: Diagnostic-5_9_3 has been uninstalled.
2018-01-15 10:48:54.965 INFO  Cartridge: Diagnostic-5.9.3 - 5.9.3-201801080001-266 has been uninstalled because a different build of the same cartridge: Diagnostic-5.9.3 - 5.9.3-201801130001-276 is being installed.
2018-01-15 10:48:54.965 INFO  Cartridge: Diagnostic-5.9.3 has been installed.
2018-01-15 10:48:54.994 INFO  Cartridge: SanHost-3.3.0 has been installed.
2018-01-15 10:48:55.341 INFO  Cartridge Core-ServiceModel-Extensions-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:55.342 INFO  Cartridge: Core-ServiceModel-Extensions-5.9.3 - 5.9.3-201801081003-fe9b132b has been disabled because a different build of the same cartridge: Core-ServiceModel-Extensions-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:55.342 INFO  Cartridge: Core-ServiceModel-Extensions-5_9_3 has been uninstalled.
2018-01-15 10:48:55.375 INFO  Cartridge: Core-ServiceModel-Extensions-5.9.3 - 5.9.3-201801081003-fe9b132b has been uninstalled because a different build of the same cartridge: Core-ServiceModel-Extensions-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:55.375 INFO  Cartridge: Core-ServiceModel-Extensions-5.9.3 has been installed.
2018-01-15 10:48:55.453 INFO  Cartridge BSM-Integration-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:55.454 INFO  Cartridge: BSM-Integration-5.9.3 - 5.9.3-201801081003-fe9b132b has been disabled because a different build of the same cartridge: BSM-Integration-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:55.454 INFO  Cartridge: BSM-Integration-5_9_3 has been uninstalled.
2018-01-15 10:48:55.473 INFO  Cartridge: BSM-Integration-5.9.3 - 5.9.3-201801081003-fe9b132b has been uninstalled because a different build of the same cartridge: BSM-Integration-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
2018-01-15 10:48:55.473 INFO  Cartridge: BSM-Integration-5.9.3 has been installed.
2018-01-15 10:48:55.600 INFO  Cartridge Core-ReportNotification-5_9_3 has been disabled for upgrade.
2018-01-15 10:48:55.601 INFO  Cartridge: Core-ReportNotification-5.9.3 - 5.9.3-201801081003-fe9b132b has been disabled because a different build of the same cartridge: Core-ReportNotification-5.9.3 - 5.9.3-201801131003-4f37fee1 is being installed.
